,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GGAL200717C00005000,2020-05-12 19:18:17,5.0,4.2,3.5,4.0,0.0,0.0,1,8,1.2636755566406248,True,REGULAR,USD
1,GGAL200717C00007500,2020-05-13 19:43:12,7.5,1.51,1.8,2.0,0.0,0.0,7,151,1.0263720556640625,True,REGULAR,USD
2,GGAL200717C00010000,2020-05-14 18:05:44,10.0,0.85,0.55,1.05,0.15000004,21.428577,18,1377,0.9355475195312499,False,REGULAR,USD
3,GGAL200717C00012500,2020-05-13 19:21:48,12.5,0.25,0.25,0.45,0.0,0.0,150,709,0.9433599414062499,False,REGULAR,USD
4,GGAL200717C00015000,2020-05-14 19:30:40,15.0,0.1,0.05,0.3,0.0,0.0,85,549,0.9804689453125001,False,REGULAR,USD
5,GGAL200717C00017500,2020-05-04 19:01:06,17.5,0.03,0.0,0.1,0.0,0.0,4,735,0.9062509375,False,REGULAR,USD
6,GGAL200717C00020000,2020-02-20 20:43:46,20.0,0.24,0.0,0.75,0.0,0.0,2,0,1.5664084179687499,False,REGULAR,USD
7,GGAL200717C00022500,2020-05-11 18:56:24,22.5,0.05,0.0,0.15,0.0,0.0,3,861,1.2148476757812499,False,REGULAR,USD
